especie,latitude_centro,latitude_min,latitude_max,regiao_geografica,codigo,categoria
Tursiops truncatus,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Tursiops truncatus,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Tursiops truncatus,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Tursiops truncatus,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Tursiops truncatus,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Tursiops truncatus,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Neophocaena phocaenoides,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Neophocaena phocaenoides,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Neophocaena phocaenoides,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Neophocaena phocaenoides,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Neophocaena phocaenoides,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Neophocaena phocaenoides,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Neophocaena phocaenoides,57.5,55.0,60.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Neophocaena phocaenoides,52.5,50.0,55.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Neophocaena phocaenoides,47.5,45.0,50.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Neophocaena phocaenoides,42.5,40.0,45.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Neophocaena phocaenoides,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Neophocaena phocaenoides,32.5,30.0,35.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Neophocaena phocaenoides,27.5,25.0,30.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Neophocaena phocaenoides,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Neophocaena phocaenoides,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Neophocaena phocaenoides,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Neophocaena phocaenoides,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Neophocaena phocaenoides,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Neophocaena phocaenoides,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Neophocaena phocaenoides,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Neophocaena phocaenoides,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Neophocaena phocaenoides,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Neophocaena phocaenoides,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Neophocaena phocaenoides,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Neophocaena phocaenoides,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Neophocaena phocaenoides,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Neophocaena phocaenoides,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Neophocaena phocaenoides,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Neophocaena phocaenoides,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Neophocaena phocaenoides,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Neophocaena phocaenoides,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Neophocaena phocaenoides,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Neophocaena phocaenoides,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Neophocaena phocaenoides,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Phocoena phocoena,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Phocoena phocoena,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Phocoena phocoena,77.5,75.0,80.0,Artico,1,distribuicao_prevista
Phocoena phocoena,72.5,70.0,75.0,Artico,1,distribuicao_prevista
Phocoena phocoena,67.5,65.0,70.0,Artico,1,distribuicao_prevista
Phocoena phocoena,62.5,60.0,65.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoena phocoena,57.5,55.0,60.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoena phocoena,52.5,50.0,55.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoena phocoena,47.5,45.0,50.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoena phocoena,42.5,40.0,45.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoena phocoena,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoena phocoena,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoena phocoena,27.5,25.0,30.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Phocoena phocoena,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Phocoena phocoena,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Phocoena phocoena,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Phocoena phocoena,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Phocoena phocoena,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Phocoena phocoena,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoena phocoena,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoena phocoena,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoena phocoena,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoena phocoena,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoena phocoena,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoena phocoena,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoena phocoena,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoena phocoena,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoena phocoena,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoena phocoena,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Phocoena phocoena,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Phocoena phocoena,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Phocoena phocoena,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Phocoena phocoena,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Phocoena phocoena,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Phocoenoides dalli,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Phocoenoides dalli,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Phocoenoides dalli,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Phocoenoides dalli,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Phocoenoides dalli,67.5,65.0,70.0,Artico,1,distribuicao_prevista
Phocoenoides dalli,62.5,60.0,65.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoenoides dalli,57.5,55.0,60.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoenoides dalli,52.5,50.0,55.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoenoides dalli,47.5,45.0,50.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoenoides dalli,42.5,40.0,45.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoenoides dalli,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoenoides dalli,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Phocoenoides dalli,27.5,25.0,30.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Phocoenoides dalli,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Phocoenoides dalli,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Phocoenoides dalli,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Phocoenoides dalli,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Phocoenoides dalli,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Phocoenoides dalli,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoenoides dalli,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoenoides dalli,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoenoides dalli,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoenoides dalli,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoenoides dalli,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoenoides dalli,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoenoides dalli,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoenoides dalli,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoenoides dalli,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Phocoenoides dalli,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Phocoenoides dalli,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Phocoenoides dalli,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Phocoenoides dalli,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Phocoenoides dalli,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Phocoenoides dalli,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Physeter macrocephalus,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Physeter macrocephalus,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Physeter macrocephalus,77.5,75.0,80.0,Artico,1,distribuicao_prevista
Physeter macrocephalus,72.5,70.0,75.0,Artico,2,coberto_por_censo
Physeter macrocephalus,67.5,65.0,70.0,Artico,2,coberto_por_censo
Physeter macrocephalus,62.5,60.0,65.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Physeter macrocephalus,57.5,55.0,60.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Physeter macrocephalus,52.5,50.0,55.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Physeter macrocephalus,47.5,45.0,50.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Physeter macrocephalus,42.5,40.0,45.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Physeter macrocephalus,37.5,35.0,40.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Physeter macrocephalus,32.5,30.0,35.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Physeter macrocephalus,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Physeter macrocephalus,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Physeter macrocephalus,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Physeter macrocephalus,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Physeter macrocephalus,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Physeter macrocephalus,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Physeter macrocephalus,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Physeter macrocephalus,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Physeter macrocephalus,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Physeter macrocephalus,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Physeter macrocephalus,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Physeter macrocephalus,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Physeter macrocephalus,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Physeter macrocephalus,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Physeter macrocephalus,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Physeter macrocephalus,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Physeter macrocephalus,-52.5,-55.0,-50.0,Subantartico,2,coberto_por_censo
Physeter macrocephalus,-57.5,-60.0,-55.0,Subantartico,2,coberto_por_censo
Physeter macrocephalus,-62.5,-65.0,-60.0,Subantartico,2,coberto_por_censo
Physeter macrocephalus,-67.5,-70.0,-65.0,Antartica,2,coberto_por_censo
Physeter macrocephalus,-72.5,-75.0,-70.0,Antartica,2,coberto_por_censo
Physeter macrocephalus,-77.5,-80.0,-75.0,Antartica,2,coberto_por_censo
Kogia breviceps,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Kogia breviceps,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Kogia breviceps,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Kogia breviceps,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Kogia breviceps,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Kogia breviceps,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Kogia breviceps,57.5,55.0,60.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia breviceps,52.5,50.0,55.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia breviceps,47.5,45.0,50.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia breviceps,42.5,40.0,45.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia breviceps,37.5,35.0,40.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia breviceps,32.5,30.0,35.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia breviceps,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Kogia breviceps,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Kogia breviceps,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Kogia breviceps,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Kogia breviceps,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Kogia breviceps,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",1,distribuicao_prevista
Kogia breviceps,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia breviceps,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia breviceps,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia breviceps,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia breviceps,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia breviceps,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia breviceps,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia breviceps,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia breviceps,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia breviceps,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia breviceps,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Kogia breviceps,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Kogia breviceps,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Kogia breviceps,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Kogia breviceps,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Kogia breviceps,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Kogia sima,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Kogia sima,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Kogia sima,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Kogia sima,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Kogia sima,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Kogia sima,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Kogia sima,57.5,55.0,60.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia sima,52.5,50.0,55.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia sima,47.5,45.0,50.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia sima,42.5,40.0,45.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia sima,37.5,35.0,40.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia sima,32.5,30.0,35.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Kogia sima,27.5,25.0,30.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Kogia sima,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Kogia sima,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Kogia sima,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Kogia sima,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Kogia sima,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",2,coberto_por_censo
Kogia sima,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Kogia sima,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Kogia sima,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",2,coberto_por_censo
Kogia sima,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia sima,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia sima,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia sima,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia sima,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia sima,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia sima,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Kogia sima,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Kogia sima,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Kogia sima,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Kogia sima,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Kogia sima,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Kogia sima,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Delphinapterus leucas,87.5,85.0,90.0,Artico,1,distribuicao_prevista
Delphinapterus leucas,82.5,80.0,85.0,Artico,1,distribuicao_prevista
Delphinapterus leucas,77.5,75.0,80.0,Artico,1,distribuicao_prevista
Delphinapterus leucas,72.5,70.0,75.0,Artico,1,distribuicao_prevista
Delphinapterus leucas,67.5,65.0,70.0,Artico,2,coberto_por_censo
Delphinapterus leucas,62.5,60.0,65.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Delphinapterus leucas,57.5,55.0,60.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Delphinapterus leucas,52.5,50.0,55.0,"America do Norte, Europa e Asia",2,coberto_por_censo
Delphinapterus leucas,47.5,45.0,50.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Delphinapterus leucas,42.5,40.0,45.0,"America do Norte, Europa e Asia",1,distribuicao_prevista
Delphinapterus leucas,37.5,35.0,40.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Delphinapterus leucas,32.5,30.0,35.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Delphinapterus leucas,27.5,25.0,30.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Delphinapterus leucas,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Delphinapterus leucas,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Delphinapterus leucas,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Delphinapterus leucas,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Delphinapterus leucas,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Delphinapterus leucas,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Delphinapterus leucas,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Delphinapterus leucas,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Delphinapterus leucas,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Delphinapterus leucas,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Delphinapterus leucas,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Delphinapterus leucas,-32.5,-35.0,-30.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Delphinapterus leucas,-37.5,-40.0,-35.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Delphinapterus leucas,-42.5,-45.0,-40.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Delphinapterus leucas,-47.5,-50.0,-45.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Delphinapterus leucas,-52.5,-55.0,-50.0,Subantartico,0,fora_da_distribuicao
Delphinapterus leucas,-57.5,-60.0,-55.0,Subantartico,0,fora_da_distribuicao
Delphinapterus leucas,-62.5,-65.0,-60.0,Subantartico,0,fora_da_distribuicao
Delphinapterus leucas,-67.5,-70.0,-65.0,Antartica,0,fora_da_distribuicao
Delphinapterus leucas,-72.5,-75.0,-70.0,Antartica,0,fora_da_distribuicao
Delphinapterus leucas,-77.5,-80.0,-75.0,Antartica,0,fora_da_distribuicao
Pontoporia blainvillei,87.5,85.0,90.0,Artico,0,fora_da_distribuicao
Pontoporia blainvillei,82.5,80.0,85.0,Artico,0,fora_da_distribuicao
Pontoporia blainvillei,77.5,75.0,80.0,Artico,0,fora_da_distribuicao
Pontoporia blainvillei,72.5,70.0,75.0,Artico,0,fora_da_distribuicao
Pontoporia blainvillei,67.5,65.0,70.0,Artico,0,fora_da_distribuicao
Pontoporia blainvillei,62.5,60.0,65.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Pontoporia blainvillei,57.5,55.0,60.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Pontoporia blainvillei,52.5,50.0,55.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Pontoporia blainvillei,47.5,45.0,50.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Pontoporia blainvillei,42.5,40.0,45.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Pontoporia blainvillei,37.5,35.0,40.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Pontoporia blainvillei,32.5,30.0,35.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Pontoporia blainvillei,27.5,25.0,30.0,"America do Norte, Europa e Asia",0,fora_da_distribuicao
Pontoporia blainvillei,22.5,20.0,25.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Pontoporia blainvillei,17.5,15.0,20.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Pontoporia blainvillei,12.5,10.0,15.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Pontoporia blainvillei,7.5,5.0,10.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Pontoporia blainvillei,2.5,0.0,5.0,"America Central, Norte da Africa e SE Asiatico",0,fora_da_distribuicao
Pontoporia blainvillei,-2.5,-5.0,0.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Pontoporia blainvillei,-7.5,-10.0,-5.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Pontoporia blainvillei,-12.5,-15.0,-10.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Pontoporia blainvillei,-17.5,-20.0,-15.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",0,fora_da_distribuicao
Pontoporia blainvillei,-22.5,-25.0,-20.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
Pontoporia blainvillei,-27.5,-30.0,-25.0,"America do Sul, Africa Austral, Australia, NZ e Oceania",1,distribuicao_prevista
